dataset,action_id,issue_pair_id,baseline_report_id,ours_report_id,checker_family,checker,kind,lifecycle_applicable,evidence,transition,baseline_locations,ours_locations
Android,android:frameworks/native/libs/binder/trusty/RpcServerTrusty.cpp:48171419e67d34a0424d,4e81de235e083cc5f8ba,android:frameworks/native/libs/binder/trusty/RpcServerTrusty.cpp:48171419e67d34a0424d|RpcServerTrusty.cpp_clangsa_6e62e97c3072061ccde31f230a47c7cd.plist|0,android:frameworks/native/libs/binder/trusty/RpcServerTrusty.cpp:48171419e67d34a0424d|RpcServerTrusty.cpp_clangsa_62d66aa6e345f5905e0a0082f8a1f21c.plist|0,unix,unix.Malloc,uaf,True,release,retained,system/core/libutils/binder/SharedBuffer.cpp:122:13;system/core/libutils/binder/SharedBuffer.cpp:52:5;system/core/libutils/binder/String16.cpp:163:5;system/core/libutils/binder/String16.cpp:356:9,system/core/libutils/binder/SharedBuffer.cpp:122:13;system/core/libutils/binder/SharedBuffer.cpp:52:5;system/core/libutils/binder/String16.cpp:163:5;system/core/libutils/binder/String16.cpp:356:9
Android,android:frameworks/native/libs/binder/trusty/RpcServerTrusty.cpp:48171419e67d34a0424d,4e81de235e083cc5f8ba,android:frameworks/native/libs/binder/trusty/RpcServerTrusty.cpp:48171419e67d34a0424d|RpcServerTrusty.cpp_clangsa_6e62e97c3072061ccde31f230a47c7cd.plist|0,android:frameworks/native/libs/binder/trusty/RpcServerTrusty.cpp:48171419e67d34a0424d|RpcServerTrusty.cpp_clangsa_62d66aa6e345f5905e0a0082f8a1f21c.plist|0,unix,unix.Malloc,uaf,True,branch,retained,system/core/libutils/binder/SharedBuffer.h:144:13;system/core/libutils/binder/String16.cpp:367:12;system/core/libutils/binder/include/utils/String16.h:293:1,system/core/libutils/binder/SharedBuffer.h:144:13;system/core/libutils/binder/String16.cpp:367:12;system/core/libutils/binder/include/utils/String16.h:293:1
Android,android:frameworks/native/libs/binder/trusty/RpcTransportTipcTrusty.cpp:e385e4da09169354a75c,f30159a783ae1faa6196,android:frameworks/native/libs/binder/trusty/RpcTransportTipcTrusty.cpp:e385e4da09169354a75c|RpcTransportTipcTrusty.cpp_clangsa_812d8de154b00167d04457236b7bc4e4.plist|0,android:frameworks/native/libs/binder/trusty/RpcTransportTipcTrusty.cpp:e385e4da09169354a75c|RpcTransportTipcTrusty.cpp_clangsa_d505eb2652d633705dc6565d9d01187f.plist|0,unix,unix.Malloc,uaf,True,allocation,absent_in_both,,
Android,android:frameworks/native/libs/binder/trusty/RpcTransportTipcTrusty.cpp:e385e4da09169354a75c,f30159a783ae1faa6196,android:frameworks/native/libs/binder/trusty/RpcTransportTipcTrusty.cpp:e385e4da09169354a75c|RpcTransportTipcTrusty.cpp_clangsa_812d8de154b00167d04457236b7bc4e4.plist|0,android:frameworks/native/libs/binder/trusty/RpcTransportTipcTrusty.cpp:e385e4da09169354a75c|RpcTransportTipcTrusty.cpp_clangsa_d505eb2652d633705dc6565d9d01187f.plist|0,unix,unix.Malloc,uaf,True,release,retained,system/core/libutils/binder/SharedBuffer.cpp:122:13;system/core/libutils/binder/SharedBuffer.cpp:52:5;system/core/libutils/binder/String16.cpp:163:5;system/core/libutils/binder/String16.cpp:356:9,system/core/libutils/binder/SharedBuffer.cpp:122:13;system/core/libutils/binder/SharedBuffer.cpp:52:5;system/core/libutils/binder/String16.cpp:163:5;system/core/libutils/binder/String16.cpp:356:9
Android,android:frameworks/native/libs/binder/trusty/RpcTransportTipcTrusty.cpp:e385e4da09169354a75c,f30159a783ae1faa6196,android:frameworks/native/libs/binder/trusty/RpcTransportTipcTrusty.cpp:e385e4da09169354a75c|RpcTransportTipcTrusty.cpp_clangsa_812d8de154b00167d04457236b7bc4e4.plist|0,android:frameworks/native/libs/binder/trusty/RpcTransportTipcTrusty.cpp:e385e4da09169354a75c|RpcTransportTipcTrusty.cpp_clangsa_d505eb2652d633705dc6565d9d01187f.plist|0,unix,unix.Malloc,uaf,True,branch,retained,system/core/libutils/binder/SharedBuffer.h:144:13;system/core/libutils/binder/String16.cpp:367:12;system/core/libutils/binder/include/utils/String16.h:293:1,system/core/libutils/binder/SharedBuffer.h:144:13;system/core/libutils/binder/String16.cpp:367:12;system/core/libutils/binder/include/utils/String16.h:293:1
Android,android:frameworks/native/libs/binder/trusty/TrustyStatus.cpp:e95ee6374980f34feb34,6b7345f2e10c335b288b,android:frameworks/native/libs/binder/trusty/TrustyStatus.cpp:e95ee6374980f34feb34|TrustyStatus.cpp_clangsa_e33d676165608233ac190f8e50c2dfb6.plist|0,android:frameworks/native/libs/binder/trusty/TrustyStatus.cpp:e95ee6374980f34feb34|TrustyStatus.cpp_clangsa_16440c374aaf9a7c7be4e99aa6b592f1.plist|0,unix,unix.Malloc,uaf,True,allocation,absent_in_both,,
Android,android:frameworks/native/libs/binder/trusty/TrustyStatus.cpp:e95ee6374980f34feb34,6b7345f2e10c335b288b,android:frameworks/native/libs/binder/trusty/TrustyStatus.cpp:e95ee6374980f34feb34|TrustyStatus.cpp_clangsa_e33d676165608233ac190f8e50c2dfb6.plist|0,android:frameworks/native/libs/binder/trusty/TrustyStatus.cpp:e95ee6374980f34feb34|TrustyStatus.cpp_clangsa_16440c374aaf9a7c7be4e99aa6b592f1.plist|0,unix,unix.Malloc,uaf,True,release,retained,system/core/libutils/binder/SharedBuffer.cpp:122:13;system/core/libutils/binder/SharedBuffer.cpp:52:5;system/core/libutils/binder/String16.cpp:163:5;system/core/libutils/binder/String16.cpp:356:9,system/core/libutils/binder/SharedBuffer.cpp:122:13;system/core/libutils/binder/SharedBuffer.cpp:52:5;system/core/libutils/binder/String16.cpp:163:5;system/core/libutils/binder/String16.cpp:356:9
Android,android:frameworks/native/libs/binder/trusty/TrustyStatus.cpp:e95ee6374980f34feb34,6b7345f2e10c335b288b,android:frameworks/native/libs/binder/trusty/TrustyStatus.cpp:e95ee6374980f34feb34|TrustyStatus.cpp_clangsa_e33d676165608233ac190f8e50c2dfb6.plist|0,android:frameworks/native/libs/binder/trusty/TrustyStatus.cpp:e95ee6374980f34feb34|TrustyStatus.cpp_clangsa_16440c374aaf9a7c7be4e99aa6b592f1.plist|0,unix,unix.Malloc,uaf,True,branch,retained,system/core/libutils/binder/SharedBuffer.h:144:13;system/core/libutils/binder/String16.cpp:367:12;system/core/libutils/binder/include/utils/String16.h:293:1,system/core/libutils/binder/SharedBuffer.h:144:13;system/core/libutils/binder/String16.cpp:367:12;system/core/libutils/binder/include/utils/String16.h:293:1
Android,android:frameworks/native/libs/fakeservicemanager/test_sm.cpp:37b6ed815252d627eb11,1cb4697fe41cd65fd660,android:frameworks/native/libs/fakeservicemanager/test_sm.cpp:37b6ed815252d627eb11|test_sm.cpp_clangsa_f9b22ccd1d0717276d386ecedbc0ec29.plist|0,android:frameworks/native/libs/fakeservicemanager/test_sm.cpp:37b6ed815252d627eb11|test_sm.cpp_clangsa_d6b7d8f231f8aea91364ae6b4fbb1579.plist|0,unix,unix.Malloc,uaf,True,allocation,absent_in_both,,
Android,android:frameworks/native/libs/fakeservicemanager/test_sm.cpp:37b6ed815252d627eb11,1cb4697fe41cd65fd660,android:frameworks/native/libs/fakeservicemanager/test_sm.cpp:37b6ed815252d627eb11|test_sm.cpp_clangsa_f9b22ccd1d0717276d386ecedbc0ec29.plist|0,android:frameworks/native/libs/fakeservicemanager/test_sm.cpp:37b6ed815252d627eb11|test_sm.cpp_clangsa_d6b7d8f231f8aea91364ae6b4fbb1579.plist|0,unix,unix.Malloc,uaf,True,release,retained,system/core/libutils/binder/SharedBuffer.cpp:122:13;system/core/libutils/binder/SharedBuffer.cpp:52:5;system/core/libutils/binder/String16.cpp:163:5;system/core/libutils/binder/String16.cpp:356:9,system/core/libutils/binder/SharedBuffer.cpp:122:13;system/core/libutils/binder/SharedBuffer.cpp:52:5;system/core/libutils/binder/String16.cpp:163:5;system/core/libutils/binder/String16.cpp:356:9
Android,android:frameworks/native/libs/fakeservicemanager/test_sm.cpp:37b6ed815252d627eb11,1cb4697fe41cd65fd660,android:frameworks/native/libs/fakeservicemanager/test_sm.cpp:37b6ed815252d627eb11|test_sm.cpp_clangsa_f9b22ccd1d0717276d386ecedbc0ec29.plist|0,android:frameworks/native/libs/fakeservicemanager/test_sm.cpp:37b6ed815252d627eb11|test_sm.cpp_clangsa_d6b7d8f231f8aea91364ae6b4fbb1579.plist|0,unix,unix.Malloc,uaf,True,branch,retained,system/core/libutils/binder/SharedBuffer.h:144:13;system/core/libutils/binder/String16.cpp:367:12;system/core/libutils/include/utils/String16.h:293:1,system/core/libutils/binder/SharedBuffer.h:144:13;system/core/libutils/binder/String16.cpp:367:12;system/core/libutils/include/utils/String16.h:293:1
Android,android:frameworks/native/libs/fakeservicemanager/test_sm.cpp:37b6ed815252d627eb11,6561f98d80dcdc3b5808,android:frameworks/native/libs/fakeservicemanager/test_sm.cpp:37b6ed815252d627eb11|test_sm.cpp_clangsa_f9b22ccd1d0717276d386ecedbc0ec29.plist|1,android:frameworks/native/libs/fakeservicemanager/test_sm.cpp:37b6ed815252d627eb11|test_sm.cpp_clangsa_d6b7d8f231f8aea91364ae6b4fbb1579.plist|1,unix,unix.Malloc,uaf,True,allocation,absent_in_both,,
Android,android:frameworks/native/libs/fakeservicemanager/test_sm.cpp:37b6ed815252d627eb11,6561f98d80dcdc3b5808,android:frameworks/native/libs/fakeservicemanager/test_sm.cpp:37b6ed815252d627eb11|test_sm.cpp_clangsa_f9b22ccd1d0717276d386ecedbc0ec29.plist|1,android:frameworks/native/libs/fakeservicemanager/test_sm.cpp:37b6ed815252d627eb11|test_sm.cpp_clangsa_d6b7d8f231f8aea91364ae6b4fbb1579.plist|1,unix,unix.Malloc,uaf,True,release,retained,system/core/libutils/binder/SharedBuffer.cpp:122:13;system/core/libutils/binder/SharedBuffer.cpp:52:5;system/core/libutils/binder/String16.cpp:142:5;system/core/libutils/binder/String16.cpp:356:9,system/core/libutils/binder/SharedBuffer.cpp:122:13;system/core/libutils/binder/SharedBuffer.cpp:52:5;system/core/libutils/binder/String16.cpp:142:5;system/core/libutils/binder/String16.cpp:356:9
Android,android:frameworks/native/libs/fakeservicemanager/test_sm.cpp:37b6ed815252d627eb11,6561f98d80dcdc3b5808,android:frameworks/native/libs/fakeservicemanager/test_sm.cpp:37b6ed815252d627eb11|test_sm.cpp_clangsa_f9b22ccd1d0717276d386ecedbc0ec29.plist|1,android:frameworks/native/libs/fakeservicemanager/test_sm.cpp:37b6ed815252d627eb11|test_sm.cpp_clangsa_d6b7d8f231f8aea91364ae6b4fbb1579.plist|1,unix,unix.Malloc,uaf,True,branch,retained,frameworks/native/libs/fakeservicemanager/FakeServiceManager.cpp:47:9;frameworks/native/libs/fakeservicemanager/test_sm.cpp:71:5;prebuilts/clang/host/linux-x86/clang-r522817/include/c++/v1/__memory/unique_ptr.h:269:9;system/core/libutils/binder/RefBase.cpp:177:9;system/core/libutils/binder/RefBase.cpp:461:9;system/core/libutils/binder/RefBase.cpp:495:5;system/core/libutils/binder/RefBase.cpp:497:9;system/core/libutils/binder/SharedBuffer.h:144:13;system/core/libutils/binder/String16.cpp:367:12;system/core/libutils/binder/String16.cpp:61:9,frameworks/native/libs/fakeservicemanager/test_sm.cpp:97:5;prebuilts/clang/host/linux-x86/clang-r522817/include/c++/v1/__memory/unique_ptr.h:269:9;system/core/libutils/binder/RefBase.cpp:177:9;system/core/libutils/binder/RefBase.cpp:461:9;system/core/libutils/binder/RefBase.cpp:495:5;system/core/libutils/binder/RefBase.cpp:497:9;system/core/libutils/binder/SharedBuffer.h:144:13;system/core/libutils/binder/String16.cpp:367:12;system/core/libutils/binder/String16.cpp:61:9
Android,android:frameworks/native/libs/gralloc/types/Gralloc4.cpp:d84ed2bddb3088da11bd,638c02128c0eaaaba7cc,android:frameworks/native/libs/gralloc/types/Gralloc4.cpp:d84ed2bddb3088da11bd|Gralloc4.cpp_clangsa_3a6fcbdcf46fc115c5bd75ac9c4c10a2.plist|0,android:frameworks/native/libs/gralloc/types/Gralloc4.cpp:d84ed2bddb3088da11bd|Gralloc4.cpp_clangsa_e1a09aa9e9cd30321b2e66b6192b5d82.plist|0,unix,unix.Malloc,leak,True,allocation,retained,system/core/libcutils/native_handle.cpp:107:56,system/core/libcutils/native_handle.cpp:107:56
Android,android:frameworks/native/libs/gralloc/types/Gralloc4.cpp:d84ed2bddb3088da11bd,638c02128c0eaaaba7cc,android:frameworks/native/libs/gralloc/types/Gralloc4.cpp:d84ed2bddb3088da11bd|Gralloc4.cpp_clangsa_3a6fcbdcf46fc115c5bd75ac9c4c10a2.plist|0,android:frameworks/native/libs/gralloc/types/Gralloc4.cpp:d84ed2bddb3088da11bd|Gralloc4.cpp_clangsa_e1a09aa9e9cd30321b2e66b6192b5d82.plist|0,unix,unix.Malloc,leak,True,release,absent_in_both,,
Android,android:frameworks/native/libs/gralloc/types/Gralloc4.cpp:d84ed2bddb3088da11bd,638c02128c0eaaaba7cc,android:frameworks/native/libs/gralloc/types/Gralloc4.cpp:d84ed2bddb3088da11bd|Gralloc4.cpp_clangsa_3a6fcbdcf46fc115c5bd75ac9c4c10a2.plist|0,android:frameworks/native/libs/gralloc/types/Gralloc4.cpp:d84ed2bddb3088da11bd|Gralloc4.cpp_clangsa_e1a09aa9e9cd30321b2e66b6192b5d82.plist|0,unix,unix.Malloc,leak,True,branch,retained,system/core/libcutils/native_handle.cpp:100:23;system/core/libcutils/native_handle.cpp:100:38;system/core/libcutils/native_handle.cpp:100:9;system/core/libcutils/native_handle.cpp:101:9;system/core/libcutils/native_handle.cpp:108:9;system/core/libcutils/native_handle.cpp:128:21;system/libhidl/base/HidlSupport.cpp:121:9;system/libhidl/base/HidlSupport.cpp:65:9;system/libhidl/base/HidlSupport.cpp:69:9;system/libhidl/base/include/hidl/HidlSupport.h:254:13,system/core/libcutils/native_handle.cpp:100:23;system/core/libcutils/native_handle.cpp:100:38;system/core/libcutils/native_handle.cpp:100:9;system/core/libcutils/native_handle.cpp:101:9;system/core/libcutils/native_handle.cpp:108:9;system/core/libcutils/native_handle.cpp:128:21;system/libhidl/base/HidlSupport.cpp:65:9;system/libhidl/base/HidlSupport.cpp:69:9;system/libhidl/base/include/hidl/HidlSupport.h:254:13
Android,android:frameworks/native/libs/gralloc/types/Gralloc4.cpp:d84ed2bddb3088da11bd,1e85954399f3174a92bd,android:frameworks/native/libs/gralloc/types/Gralloc4.cpp:d84ed2bddb3088da11bd|Gralloc4.cpp_clangsa_3a6fcbdcf46fc115c5bd75ac9c4c10a2.plist|1,android:frameworks/native/libs/gralloc/types/Gralloc4.cpp:d84ed2bddb3088da11bd|Gralloc4.cpp_clangsa_e1a09aa9e9cd30321b2e66b6192b5d82.plist|1,unix,unix.Malloc,leak,True,allocation,retained,system/libhidl/base/HidlSupport.cpp:228:25,system/libhidl/base/HidlSupport.cpp:228:25
Android,android:frameworks/native/libs/gralloc/types/Gralloc4.cpp:d84ed2bddb3088da11bd,1e85954399f3174a92bd,android:frameworks/native/libs/gralloc/types/Gralloc4.cpp:d84ed2bddb3088da11bd|Gralloc4.cpp_clangsa_3a6fcbdcf46fc115c5bd75ac9c4c10a2.plist|1,android:frameworks/native/libs/gralloc/types/Gralloc4.cpp:d84ed2bddb3088da11bd|Gralloc4.cpp_clangsa_e1a09aa9e9cd30321b2e66b6192b5d82.plist|1,unix,unix.Malloc,leak,True,release,absent_in_both,,
Android,android:frameworks/native/libs/gralloc/types/Gralloc4.cpp:d84ed2bddb3088da11bd,1e85954399f3174a92bd,android:frameworks/native/libs/gralloc/types/Gralloc4.cpp:d84ed2bddb3088da11bd|Gralloc4.cpp_clangsa_3a6fcbdcf46fc115c5bd75ac9c4c10a2.plist|1,android:frameworks/native/libs/gralloc/types/Gralloc4.cpp:d84ed2bddb3088da11bd|Gralloc4.cpp_clangsa_e1a09aa9e9cd30321b2e66b6192b5d82.plist|1,unix,unix.Malloc,leak,True,branch,retained,system/libhidl/base/HidlSupport.cpp:180:9;system/libhidl/base/HidlSupport.cpp:217:9;system/libhidl/base/HidlSupport.cpp:221:9;system/libhidl/base/HidlSupport.cpp:65:9;system/libhidl/base/include/hidl/HidlSupport.h:254:13,system/libhidl/base/HidlSupport.cpp:180:9;system/libhidl/base/HidlSupport.cpp:217:9;system/libhidl/base/HidlSupport.cpp:221:9;system/libhidl/base/HidlSupport.cpp:65:9;system/libhidl/base/include/hidl/HidlSupport.h:254:13
Android,android:frameworks/native/libs/gralloc/types/Gralloc4.cpp:d84ed2bddb3088da11bd,85f4721da90072a4d785,android:frameworks/native/libs/gralloc/types/Gralloc4.cpp:d84ed2bddb3088da11bd|Gralloc4.cpp_clangsa_3a6fcbdcf46fc115c5bd75ac9c4c10a2.plist|2,android:frameworks/native/libs/gralloc/types/Gralloc4.cpp:d84ed2bddb3088da11bd|Gralloc4.cpp_clangsa_e1a09aa9e9cd30321b2e66b6192b5d82.plist|2,unix,unix.Malloc,uaf,True,allocation,absent_in_both,,
Android,android:frameworks/native/libs/gralloc/types/Gralloc4.cpp:d84ed2bddb3088da11bd,85f4721da90072a4d785,android:frameworks/native/libs/gralloc/types/Gralloc4.cpp:d84ed2bddb3088da11bd|Gralloc4.cpp_clangsa_3a6fcbdcf46fc115c5bd75ac9c4c10a2.plist|2,android:frameworks/native/libs/gralloc/types/Gralloc4.cpp:d84ed2bddb3088da11bd|Gralloc4.cpp_clangsa_e1a09aa9e9cd30321b2e66b6192b5d82.plist|2,unix,unix.Malloc,uaf,True,release,retained,system/core/libutils/binder/SharedBuffer.cpp:122:13;system/core/libutils/binder/SharedBuffer.cpp:52:5;system/core/libutils/binder/String16.cpp:163:5;system/core/libutils/binder/String16.cpp:356:9,system/core/libutils/binder/SharedBuffer.cpp:122:13;system/core/libutils/binder/SharedBuffer.cpp:52:5;system/core/libutils/binder/String16.cpp:163:5;system/core/libutils/binder/String16.cpp:356:9
Android,android:frameworks/native/libs/gralloc/types/Gralloc4.cpp:d84ed2bddb3088da11bd,85f4721da90072a4d785,android:frameworks/native/libs/gralloc/types/Gralloc4.cpp:d84ed2bddb3088da11bd|Gralloc4.cpp_clangsa_3a6fcbdcf46fc115c5bd75ac9c4c10a2.plist|2,android:frameworks/native/libs/gralloc/types/Gralloc4.cpp:d84ed2bddb3088da11bd|Gralloc4.cpp_clangsa_e1a09aa9e9cd30321b2e66b6192b5d82.plist|2,unix,unix.Malloc,uaf,True,branch,retained,system/core/libutils/binder/SharedBuffer.h:144:13;system/core/libutils/binder/String16.cpp:367:12;system/core/libutils/include/utils/String16.h:293:1,system/core/libutils/binder/SharedBuffer.h:144:13;system/core/libutils/binder/String16.cpp:367:12;system/core/libutils/include/utils/String16.h:293:1
Android,android:frameworks/native/libs/gralloc/types/fuzzer/gralloctypes.cpp:725e53fe3d1c0a799af1,d34c74f8c21228f03d41,android:frameworks/native/libs/gralloc/types/fuzzer/gralloctypes.cpp:725e53fe3d1c0a799af1|gralloctypes.cpp_clangsa_0672fe28bdb925321c8e36488b3c9a22.plist|0,android:frameworks/native/libs/gralloc/types/fuzzer/gralloctypes.cpp:725e53fe3d1c0a799af1|gralloctypes.cpp_clangsa_893c1dfab1022539e78c679023a7c841.plist|0,unix,unix.Malloc,leak,True,allocation,retained,system/core/libcutils/native_handle.cpp:107:56,system/core/libcutils/native_handle.cpp:107:56
Android,android:frameworks/native/libs/gralloc/types/fuzzer/gralloctypes.cpp:725e53fe3d1c0a799af1,d34c74f8c21228f03d41,android:frameworks/native/libs/gralloc/types/fuzzer/gralloctypes.cpp:725e53fe3d1c0a799af1|gralloctypes.cpp_clangsa_0672fe28bdb925321c8e36488b3c9a22.plist|0,android:frameworks/native/libs/gralloc/types/fuzzer/gralloctypes.cpp:725e53fe3d1c0a799af1|gralloctypes.cpp_clangsa_893c1dfab1022539e78c679023a7c841.plist|0,unix,unix.Malloc,leak,True,release,absent_in_both,,
Android,android:frameworks/native/libs/gralloc/types/fuzzer/gralloctypes.cpp:725e53fe3d1c0a799af1,d34c74f8c21228f03d41,android:frameworks/native/libs/gralloc/types/fuzzer/gralloctypes.cpp:725e53fe3d1c0a799af1|gralloctypes.cpp_clangsa_0672fe28bdb925321c8e36488b3c9a22.plist|0,android:frameworks/native/libs/gralloc/types/fuzzer/gralloctypes.cpp:725e53fe3d1c0a799af1|gralloctypes.cpp_clangsa_893c1dfab1022539e78c679023a7c841.plist|0,unix,unix.Malloc,leak,True,branch,retained,system/core/libcutils/native_handle.cpp:100:23;system/core/libcutils/native_handle.cpp:100:38;system/core/libcutils/native_handle.cpp:100:9;system/core/libcutils/native_handle.cpp:101:9;system/core/libcutils/native_handle.cpp:108:9;system/core/libcutils/native_handle.cpp:128:21;system/libhidl/base/HidlSupport.cpp:121:9;system/libhidl/base/HidlSupport.cpp:65:9;system/libhidl/base/HidlSupport.cpp:69:9;system/libhidl/base/include/hidl/HidlSupport.h:254:13,system/core/libcutils/native_handle.cpp:100:23;system/core/libcutils/native_handle.cpp:100:38;system/core/libcutils/native_handle.cpp:100:9;system/core/libcutils/native_handle.cpp:101:9;system/core/libcutils/native_handle.cpp:108:9;system/core/libcutils/native_handle.cpp:128:21;system/libhidl/base/HidlSupport.cpp:65:9;system/libhidl/base/HidlSupport.cpp:69:9;system/libhidl/base/include/hidl/HidlSupport.h:254:13
Android,android:frameworks/native/libs/gralloc/types/fuzzer/gralloctypes.cpp:725e53fe3d1c0a799af1,717fdecd5725fdc7a5b4,android:frameworks/native/libs/gralloc/types/fuzzer/gralloctypes.cpp:725e53fe3d1c0a799af1|gralloctypes.cpp_clangsa_0672fe28bdb925321c8e36488b3c9a22.plist|1,android:frameworks/native/libs/gralloc/types/fuzzer/gralloctypes.cpp:725e53fe3d1c0a799af1|gralloctypes.cpp_clangsa_893c1dfab1022539e78c679023a7c841.plist|1,unix,unix.Malloc,leak,True,allocation,retained,system/libhidl/base/HidlSupport.cpp:228:25,system/libhidl/base/HidlSupport.cpp:228:25
