dataset,action_id,issue_pair_id,status,baseline_report_id,ours_report_id,match_cost,baseline_complete,ours_complete,overall_class
Android,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_enum_field.cc:50ef23471a612608fda1,d5100f00778ae310058f,matched,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_enum_field.cc:50ef23471a612608fda1|csharp_enum_field.cc_clangsa_8692c0964d4a5ab5bc1eccbb261ee914.plist|2,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_enum_field.cc:50ef23471a612608fda1|csharp_enum_field.cc_clangsa_5df87d97ecd0ee353688e77612d9189b.plist|2,0,,,not_applicable
Android,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_enum_field.cc:50ef23471a612608fda1,a3dabdff5284b947fcd9,matched,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_enum_field.cc:50ef23471a612608fda1|csharp_enum_field.cc_clangsa_8692c0964d4a5ab5bc1eccbb261ee914.plist|3,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_enum_field.cc:50ef23471a612608fda1|csharp_enum_field.cc_clangsa_5df87d97ecd0ee353688e77612d9189b.plist|3,0,,,not_applicable
Android,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_enum_field.cc:50ef23471a612608fda1,44d4a856266ef80eed0a,matched,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_enum_field.cc:50ef23471a612608fda1|csharp_enum_field.cc_clangsa_8692c0964d4a5ab5bc1eccbb261ee914.plist|4,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_enum_field.cc:50ef23471a612608fda1|csharp_enum_field.cc_clangsa_5df87d97ecd0ee353688e77612d9189b.plist|4,0,,,not_applicable
Android,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_enum_field.cc:50ef23471a612608fda1,7860a5403b9c9209eb35,ours_only,,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_enum_field.cc:50ef23471a612608fda1|csharp_enum_field.cc_clangsa_5df87d97ecd0ee353688e77612d9189b.plist|5,,,True,
Android,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_field_base.cc:9f38b60b5709ba0421fa,746a859c6179badce0de,matched,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_field_base.cc:9f38b60b5709ba0421fa|csharp_field_base.cc_clangsa_342e8a59225fca5f75031c1b154f8377.plist|5,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_field_base.cc:9f38b60b5709ba0421fa|csharp_field_base.cc_clangsa_a1145cec2f3bcf7eb542f01325f683d1.plist|6,0,,,not_applicable
Android,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_field_base.cc:9f38b60b5709ba0421fa,5c3ca021d353b8ca1708,matched,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_field_base.cc:9f38b60b5709ba0421fa|csharp_field_base.cc_clangsa_342e8a59225fca5f75031c1b154f8377.plist|0,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_field_base.cc:9f38b60b5709ba0421fa|csharp_field_base.cc_clangsa_a1145cec2f3bcf7eb542f01325f683d1.plist|0,0,,,not_applicable
Android,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_field_base.cc:9f38b60b5709ba0421fa,1ff59922810e1f0105e2,matched,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_field_base.cc:9f38b60b5709ba0421fa|csharp_field_base.cc_clangsa_342e8a59225fca5f75031c1b154f8377.plist|1,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_field_base.cc:9f38b60b5709ba0421fa|csharp_field_base.cc_clangsa_a1145cec2f3bcf7eb542f01325f683d1.plist|1,0,,,not_applicable
Android,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_field_base.cc:9f38b60b5709ba0421fa,8a6d626f739ded11106e,matched,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_field_base.cc:9f38b60b5709ba0421fa|csharp_field_base.cc_clangsa_342e8a59225fca5f75031c1b154f8377.plist|2,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_field_base.cc:9f38b60b5709ba0421fa|csharp_field_base.cc_clangsa_a1145cec2f3bcf7eb542f01325f683d1.plist|2,0,,,not_applicable
Android,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_field_base.cc:9f38b60b5709ba0421fa,f8cfab44e6369d26ec0c,matched,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_field_base.cc:9f38b60b5709ba0421fa|csharp_field_base.cc_clangsa_342e8a59225fca5f75031c1b154f8377.plist|3,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_field_base.cc:9f38b60b5709ba0421fa|csharp_field_base.cc_clangsa_a1145cec2f3bcf7eb542f01325f683d1.plist|3,0,,,not_applicable
Android,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_field_base.cc:9f38b60b5709ba0421fa,2910de1d31c9ac53660f,matched,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_field_base.cc:9f38b60b5709ba0421fa|csharp_field_base.cc_clangsa_342e8a59225fca5f75031c1b154f8377.plist|4,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_field_base.cc:9f38b60b5709ba0421fa|csharp_field_base.cc_clangsa_a1145cec2f3bcf7eb542f01325f683d1.plist|4,0,,,not_applicable
Android,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_field_base.cc:9f38b60b5709ba0421fa,4df6bb2548234404a6fd,ours_only,,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_field_base.cc:9f38b60b5709ba0421fa|csharp_field_base.cc_clangsa_a1145cec2f3bcf7eb542f01325f683d1.plist|5,,,True,
Android,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_generator.cc:55b737eb9359b9d87b94,ec31d79d6522acbe9922,matched,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_generator.cc:55b737eb9359b9d87b94|csharp_generator.cc_clangsa_6f02dbac4bcc8e5b885597d7e70a36ce.plist|0,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_generator.cc:55b737eb9359b9d87b94|csharp_generator.cc_clangsa_a6e8f980b522925502512f4c364c6b2a.plist|0,0,,,not_applicable
Android,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_generator.cc:55b737eb9359b9d87b94,e61fc1e8d09a46e452f1,matched,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_generator.cc:55b737eb9359b9d87b94|csharp_generator.cc_clangsa_6f02dbac4bcc8e5b885597d7e70a36ce.plist|1,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_generator.cc:55b737eb9359b9d87b94|csharp_generator.cc_clangsa_a6e8f980b522925502512f4c364c6b2a.plist|1,0,,,not_applicable
Android,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_generator.cc:55b737eb9359b9d87b94,d48addc2ce700b0bc7a0,matched,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_generator.cc:55b737eb9359b9d87b94|csharp_generator.cc_clangsa_6f02dbac4bcc8e5b885597d7e70a36ce.plist|2,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_generator.cc:55b737eb9359b9d87b94|csharp_generator.cc_clangsa_a6e8f980b522925502512f4c364c6b2a.plist|2,0,,,not_applicable
Android,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_generator.cc:55b737eb9359b9d87b94,6ba1502330b93f6adb61,matched,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_generator.cc:55b737eb9359b9d87b94|csharp_generator.cc_clangsa_6f02dbac4bcc8e5b885597d7e70a36ce.plist|3,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_generator.cc:55b737eb9359b9d87b94|csharp_generator.cc_clangsa_a6e8f980b522925502512f4c364c6b2a.plist|3,0,,,not_applicable
Android,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_generator.cc:55b737eb9359b9d87b94,df92bb5a2427845f5ec8,matched,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_generator.cc:55b737eb9359b9d87b94|csharp_generator.cc_clangsa_6f02dbac4bcc8e5b885597d7e70a36ce.plist|4,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_generator.cc:55b737eb9359b9d87b94|csharp_generator.cc_clangsa_a6e8f980b522925502512f4c364c6b2a.plist|4,0,,,not_applicable
Android,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_generator.cc:55b737eb9359b9d87b94,43128d5ecb02af586362,ours_only,,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_generator.cc:55b737eb9359b9d87b94|csharp_generator.cc_clangsa_a6e8f980b522925502512f4c364c6b2a.plist|5,,,True,
Android,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_helpers.cc:7937059ff84d539c7b8b,aae7192a2656b957c953,matched,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_helpers.cc:7937059ff84d539c7b8b|csharp_helpers.cc_clangsa_5631de9b76fc93a16f268f2e4ba781a9.plist|0,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_helpers.cc:7937059ff84d539c7b8b|csharp_helpers.cc_clangsa_13da728212a7a92b102154fc6cd125bd.plist|0,0,,,not_applicable
Android,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_helpers.cc:7937059ff84d539c7b8b,c2deb911442fdc0c4184,matched,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_helpers.cc:7937059ff84d539c7b8b|csharp_helpers.cc_clangsa_5631de9b76fc93a16f268f2e4ba781a9.plist|1,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_helpers.cc:7937059ff84d539c7b8b|csharp_helpers.cc_clangsa_13da728212a7a92b102154fc6cd125bd.plist|1,0,,,not_applicable
Android,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_helpers.cc:7937059ff84d539c7b8b,0721d25f2f73c616044c,matched,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_helpers.cc:7937059ff84d539c7b8b|csharp_helpers.cc_clangsa_5631de9b76fc93a16f268f2e4ba781a9.plist|2,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_helpers.cc:7937059ff84d539c7b8b|csharp_helpers.cc_clangsa_13da728212a7a92b102154fc6cd125bd.plist|2,0,,,not_applicable
Android,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_helpers.cc:7937059ff84d539c7b8b,adfe5d477bae28d264dd,matched,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_helpers.cc:7937059ff84d539c7b8b|csharp_helpers.cc_clangsa_5631de9b76fc93a16f268f2e4ba781a9.plist|3,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_helpers.cc:7937059ff84d539c7b8b|csharp_helpers.cc_clangsa_13da728212a7a92b102154fc6cd125bd.plist|3,0,,,not_applicable
Android,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_helpers.cc:7937059ff84d539c7b8b,ec5bb63365f741245c0a,matched,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_helpers.cc:7937059ff84d539c7b8b|csharp_helpers.cc_clangsa_5631de9b76fc93a16f268f2e4ba781a9.plist|4,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_helpers.cc:7937059ff84d539c7b8b|csharp_helpers.cc_clangsa_13da728212a7a92b102154fc6cd125bd.plist|4,0,,,not_applicable
Android,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_helpers.cc:7937059ff84d539c7b8b,a82697353f73607c6352,ours_only,,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_helpers.cc:7937059ff84d539c7b8b|csharp_helpers.cc_clangsa_13da728212a7a92b102154fc6cd125bd.plist|5,,,True,
Android,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_map_field.cc:5855d73b52d2086f2b80,14756912d4801e76ebe5,matched,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_map_field.cc:5855d73b52d2086f2b80|csharp_map_field.cc_clangsa_6e6dd1b4aee421db08b47f5b8a5df69c.plist|0,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_map_field.cc:5855d73b52d2086f2b80|csharp_map_field.cc_clangsa_8a02f2656ae871b6fa1727c29598e7c3.plist|0,0,,,not_applicable
Android,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_map_field.cc:5855d73b52d2086f2b80,c9d8b92d8a745fcef205,matched,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_map_field.cc:5855d73b52d2086f2b80|csharp_map_field.cc_clangsa_6e6dd1b4aee421db08b47f5b8a5df69c.plist|1,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_map_field.cc:5855d73b52d2086f2b80|csharp_map_field.cc_clangsa_8a02f2656ae871b6fa1727c29598e7c3.plist|1,0,,,not_applicable
Android,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_map_field.cc:5855d73b52d2086f2b80,51d333aa2a55392fc412,matched,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_map_field.cc:5855d73b52d2086f2b80|csharp_map_field.cc_clangsa_6e6dd1b4aee421db08b47f5b8a5df69c.plist|2,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_map_field.cc:5855d73b52d2086f2b80|csharp_map_field.cc_clangsa_8a02f2656ae871b6fa1727c29598e7c3.plist|2,0,,,not_applicable
Android,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_map_field.cc:5855d73b52d2086f2b80,8bf1aef35d67b1b60f27,matched,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_map_field.cc:5855d73b52d2086f2b80|csharp_map_field.cc_clangsa_6e6dd1b4aee421db08b47f5b8a5df69c.plist|3,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_map_field.cc:5855d73b52d2086f2b80|csharp_map_field.cc_clangsa_8a02f2656ae871b6fa1727c29598e7c3.plist|3,0,,,not_applicable
Android,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_map_field.cc:5855d73b52d2086f2b80,9b21897037016c9a5c62,matched,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_map_field.cc:5855d73b52d2086f2b80|csharp_map_field.cc_clangsa_6e6dd1b4aee421db08b47f5b8a5df69c.plist|4,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_map_field.cc:5855d73b52d2086f2b80|csharp_map_field.cc_clangsa_8a02f2656ae871b6fa1727c29598e7c3.plist|4,0,,,not_applicable
Android,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_map_field.cc:5855d73b52d2086f2b80,c79a96030d9cd2ef4764,ours_only,,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_map_field.cc:5855d73b52d2086f2b80|csharp_map_field.cc_clangsa_8a02f2656ae871b6fa1727c29598e7c3.plist|5,,,True,
Android,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_message.cc:5735919467125e235216,f9846bc98a0b389fe20c,matched,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_message.cc:5735919467125e235216|csharp_message.cc_clangsa_f4d2a4b83797b0bc197b2c39dd4d6e1d.plist|0,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_message.cc:5735919467125e235216|csharp_message.cc_clangsa_4b447ab73daeb0f3e9c8eb48e9e64303.plist|0,0,,,not_applicable
Android,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_message.cc:5735919467125e235216,e6ff7cf8021f63a3ceb8,matched,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_message.cc:5735919467125e235216|csharp_message.cc_clangsa_f4d2a4b83797b0bc197b2c39dd4d6e1d.plist|1,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_message.cc:5735919467125e235216|csharp_message.cc_clangsa_4b447ab73daeb0f3e9c8eb48e9e64303.plist|1,0,,,not_applicable
Android,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_message.cc:5735919467125e235216,7e4031fdd3f2c7ed6378,matched,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_message.cc:5735919467125e235216|csharp_message.cc_clangsa_f4d2a4b83797b0bc197b2c39dd4d6e1d.plist|2,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_message.cc:5735919467125e235216|csharp_message.cc_clangsa_4b447ab73daeb0f3e9c8eb48e9e64303.plist|2,0,,,not_applicable
Android,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_message.cc:5735919467125e235216,2d2cff06cf3daf64f1ed,matched,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_message.cc:5735919467125e235216|csharp_message.cc_clangsa_f4d2a4b83797b0bc197b2c39dd4d6e1d.plist|3,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_message.cc:5735919467125e235216|csharp_message.cc_clangsa_4b447ab73daeb0f3e9c8eb48e9e64303.plist|3,0,,,not_applicable
Android,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_message.cc:5735919467125e235216,883771d8ac64b7e7d327,matched,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_message.cc:5735919467125e235216|csharp_message.cc_clangsa_f4d2a4b83797b0bc197b2c39dd4d6e1d.plist|4,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_message.cc:5735919467125e235216|csharp_message.cc_clangsa_4b447ab73daeb0f3e9c8eb48e9e64303.plist|4,0,,,not_applicable
Android,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_message.cc:5735919467125e235216,0e80bfca74a30f661196,ours_only,,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_message.cc:5735919467125e235216|csharp_message.cc_clangsa_4b447ab73daeb0f3e9c8eb48e9e64303.plist|5,,,True,
Android,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_message_field.cc:55bc275c09ad75b6f276,da21fff3ea2516371ddb,matched,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_message_field.cc:55bc275c09ad75b6f276|csharp_message_field.cc_clangsa_ffd735317ee4f6fc5aa3ffe3ce02767b.plist|0,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_message_field.cc:55bc275c09ad75b6f276|csharp_message_field.cc_clangsa_1440996ac4937c0b56d84e27195c5b4a.plist|0,0,,,not_applicable
Android,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_message_field.cc:55bc275c09ad75b6f276,1763a68aaee666b640ff,matched,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_message_field.cc:55bc275c09ad75b6f276|csharp_message_field.cc_clangsa_ffd735317ee4f6fc5aa3ffe3ce02767b.plist|1,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_message_field.cc:55bc275c09ad75b6f276|csharp_message_field.cc_clangsa_1440996ac4937c0b56d84e27195c5b4a.plist|1,0,,,not_applicable
Android,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_message_field.cc:55bc275c09ad75b6f276,a506cc38ba7ad34addc1,matched,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_message_field.cc:55bc275c09ad75b6f276|csharp_message_field.cc_clangsa_ffd735317ee4f6fc5aa3ffe3ce02767b.plist|2,android:external/protobuf/src/google/protobuf/compiler/csharp/csharp_message_field.cc:55bc275c09ad75b6f276|csharp_message_field.cc_clangsa_1440996ac4937c0b56d84e27195c5b4a.plist|2,0,,,not_applicable
